ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global
,simple,Palha – 937,CHAPÉUS DE PALHA FEMININOS,1,0,visible,"Cor: Bege , Cáqui , Marinho , Preto , Laranja , Ferrugem","<p>Paquet de 30 pcs assorties: 12*55, 18*57</p><ul><li><strong>Cor</strong>: Bege , Cáqui , Marinho , Preto , Laranja , Ferrugem</li><li><strong>Tamanho</strong>: Tamanho único</li><li><strong>Vendido Por</strong>: Unitário</li><li><strong>Composição</strong>: Palha 100% natural</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,"Tags: Fabricado na China , Tamanho ajustável",Chapéus > Cerimónia,CHAPÉUS DE PALHA FEMININOS,,"catalogo2025/cerimónia/palha-937/img_01.jpg, catalogo2025/cerimónia/palha-937/img_02.jpg, catalogo2025/cerimónia/palha-937/img_03.jpg, catalogo2025/cerimónia/palha-937/img_04.jpg, catalogo2025/cerimónia/palha-937/img_05.jpg, catalogo2025/cerimónia/palha-937/img_06.jpg, catalogo2025/cerimónia/palha-937/img_07.jpg, catalogo2025/cerimónia/palha-937/img_08.jpg, catalogo2025/cerimónia/palha-937/img_09.jpg, catalogo2025/cerimónia/palha-937/img_10.jpg",,,,,,,https://hologrammeparis.com/product/paille-art-937-241-gros-grain/,,0,Cor,Bege | Cáqui | Marinho | Preto | Laranja | Ferrugem,1,1,Tamanho,Tamanho único,1,1,Composição,Palha 100% natural,1,1,Pack,Unitário,1,1
,simple,Boina Clássica – 5020,BOINA CLÁSSICA / BERET,1,0,visible,Vendido Por: Unitário,"<p>Notre version Hologramme Paris du &quot;Béret Uni classique&quot; Sobre, intemporel et sans logo apparent. 75g de Laine grattée et rasée *les nouvelles couleurs sont à 90% laine.</p><ul><li><strong>Vendido Por</strong>: Unitário</li><li><strong>Composição</strong>: 100% Lã</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,Etiqueta: Fabricado na China,Chapéus > Cerimónia,"Nossa versão holográfica parisiense da “boina lisa clássica”

Sóbrio, intemporal e sem logótipo visível.

75g de lã escovada e raspada",,"catalogo2025/cerimónia/boina-classica-5020/img_01.jpg, catalogo2025/cerimónia/boina-classica-5020/img_06.jpg, catalogo2025/cerimónia/boina-classica-5020/img_07.jpg",,,,,,,https://hologrammeparis.com/product/beret-5020/?attribute_pa_couleur=beige-na1302,,0,,,0,0,,,0,0,Composição,100% Lã,1,1,Pack,Unitário,1,1
,simple,Palha – 941216 Couro,CHAPÉU DE PALHA NATURAL,1,0,visible,Cor: Natural,"<p>Paquet de 30 pcs assorties: 3*55, 4*56, 6*57, 7*58, 5*59, 3*60, 2*61</p><ul><li><strong>Cor</strong>: Natural</li><li><strong>Tamanho</strong>: 55 , 56 , 57 , 58 , 59 , 60 , 61</li><li><strong>Vendido Por</strong>: Pacote 15</li><li><strong>Composição</strong>: Palha 100% natural</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,35.0,Chapéus > Palha,Rótulo: Fabricado na Itália,,catalogo2025/palha/palha-941216-couro/img_06.jpg,,,,,,,https://hologrammeparis.com/product/paille-941216-cuir/,,0,Cor,Natural,1,1,Tamanho,55 | 56 | 57 | 58 | 59 | 60 | 61,1,1,Composição,Palha 100% natural,1,1,Pack,Pacote 15,1,1
,simple,Panamá – 201754,CHAPEU PANAMÁ,1,0,visible,Cor: Branco,"<p>Découvrez notre Panama - 201754 au prix de grossiste pour votre boutique sur Hologramme Paris.</p><ul><li><strong>Cor</strong>: Branco</li><li><strong>Tamanho</strong>: 54, 55 , 56 , 57 , 58 , 59</li><li><strong>Vendido Por</strong>: Unitário</li><li><strong>Composição</strong>: Papel 100% Japonês</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,67.5,Chapéus > Panamá,"A versão revisitada do Panamá equatoriano, mais sólida, dobrável e moderna.

Panamá Panasoft em papel 100% japonês .

Fabricado na Itália.",,"catalogo2025/panamá/panama-201754/img_02.jpg, catalogo2025/panamá/panama-201754/img_03.jpg, catalogo2025/panamá/panama-201754/img_04.jpg, catalogo2025/panamá/panama-201754/img_05.jpg, catalogo2025/panamá/panama-201754/img_06.jpg",,,,,,,https://hologrammeparis.com/product/panama-201754/,,0,Cor,Branco,1,1,Tamanho,54 | 55 | 56 | 57 | 58 | 59,1,1,Composição,Papel 100% Japonês,1,1,Pack,Unitário,1,1
,simple,Panamá – 201752,CHAPEU PANAMÁ ABA CURTA,1,0,visible,"Cor: Branco, Bege","<p>Découvrez notre Panama - 201752-Ecru au prix de grossiste pour votre boutique sur Hologramme Paris.</p><ul><li><strong>Cor</strong>: Branco, Bege</li><li><strong>Tamanho</strong>: 54, 55 , 56 , 57 , 58 , 59 , 60 , 61</li><li><strong>Vendido Por</strong>: Unitário</li><li><strong>Composição</strong>: Papel 100% Japonês</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,67.5,Chapéus > Panamá,"A versão revisitada do Panamá equatoriano, mais sólida, dobrável e moderna.

Panamá Panasoft em papel 100% japonês .

Fabricado na Itália.",,"catalogo2025/panamá/panama-201752/img_01.jpg, catalogo2025/panamá/panama-201752/img_02.jpg, catalogo2025/panamá/panama-201752/img_03.jpg, catalogo2025/panamá/panama-201752/img_04.jpg, catalogo2025/panamá/panama-201752/img_05.jpg, catalogo2025/panamá/panama-201752/img_06.jpg",,,,,,,https://hologrammeparis.com/product/panama-201752-ecru/,,0,Cor,Branco | Bege,1,1,Tamanho,54 | 55 | 56 | 57 | 58 | 59 | 60 | 61,1,1,Composição,Papel 100% Japonês,1,1,Pack,Unitário,1,1
,simple,Panamá – 931,CHAPEU PANAMÁ AJUSTÁVEL,1,0,visible,"Cor: Beige, Kaki, Marine, Noir","<p>Découvrez notre Panama - Art 931 Japonais au prix de grossiste pour votre boutique sur Hologramme Paris.</p><ul><li><strong>Cor</strong>: Beige, Kaki, Marine, Noir</li><li><strong>Tamanho</strong>: 55 , 56 , 57 , 58 , 59 , 60 , 61</li><li><strong>Vendido Por</strong>: Unitário</li><li><strong>Composição</strong>: Papel 100% Japonês</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,67.5,Chapéus > Panamá,"A versão revisitada do Panamá equatoriano, mais sólida, dobrável e moderna.

Panamá Panasoft em papel 100% japonês .

Fabricado na Itália.",,"catalogo2025/panamá/panama-931/img_01.jpg, catalogo2025/panamá/panama-931/img_02.jpg, catalogo2025/panamá/panama-931/img_03.jpg, catalogo2025/panamá/panama-931/img_04.jpg, catalogo2025/panamá/panama-931/img_05.jpg, catalogo2025/panamá/panama-931/img_06.jpg, catalogo2025/panamá/panama-931/img_07.jpg",,,,,,,https://hologrammeparis.com/product/panama-art-931-japonais/,,0,Cor,Beige | Kaki | Marine | Noir,1,1,Tamanho,55 | 56 | 57 | 58 | 59 | 60 | 61,1,1,Composição,Papel 100% Japonês,1,1,Pack,Unitário,1,1
,simple,Chapéu – 49103,CHAPÉUS ALGODÃO ENCERADO,1,0,visible,"Cor: Camelo , Marinho , Marrom , Preto , Ferrugem , Taupe , Verde Escuro","<p>Découvrez notre Chapeau - 49103 au prix de grossiste pour votre boutique sur Hologramme Paris.</p><ul><li><strong>Cor</strong>: Camelo , Marinho , Marrom , Preto , Ferrugem , Taupe , Verde Escuro</li><li><strong>Tamanho</strong>: 55 , 57 , 59 , 61</li><li><strong>Vendido Por</strong>: Unitário</li><li><strong>Composição</strong>: 100% algodão</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,45.0,Chapéus > À prova d'Água,"Algodão Oleado, Fabricado em Portugal",,"catalogo2025/à%20prova%20d´água/chapeu-49103/img_01.jpg, catalogo2025/à%20prova%20d´água/chapeu-49103/img_02.jpg, catalogo2025/à%20prova%20d´água/chapeu-49103/img_03.jpg, catalogo2025/à%20prova%20d´água/chapeu-49103/img_04.jpg",,,,,,,https://hologrammeparis.com/product/chapeau-49103/,,0,Cor,Camelo | Marinho | Marrom | Preto | Ferrugem | Taupe | Verde Escuro,1,1,Tamanho,55 | 57 | 59 | 61,1,1,Composição,100% algodão,1,1,Pack,Unitário,1,1
,simple,Bob – 2018121,BUCKT HAT ALGODÃO,1,0,visible,"Cor: Bege Claro , Azul , Borgonha , Camelo , Cinza , Amarelo , Cáqui Claro , Cáqui Escuro , Marinho , Preto , Laranja , Vermelho","<p>Paquet de 24 pcs assorties: 3*Noir, 3*Marine, 2*Orange, 2*Beige, 2*Bleu Royal, 2*Moutarde, 2*Kaki, 2*Gris, 2*Bordeaux, 2*Rouge, 1*Camel, 1*Marron Clair</p><ul><li><strong>Cor</strong>: Bege Claro , Azul , Borgonha , Camelo , Cinza , Amarelo , Cáqui Claro , Cáqui Escuro , Marinho , Preto , Laranja , Vermelho</li><li><strong>Tamanho</strong>: 57 , 59</li><li><strong>Vendido Por</strong>: Pacote 24</li><li><strong>Composição</strong>: 100% algodão</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,14.9,Chapéus > Tecido,BUCKT HAT ALGODÃO,,catalogo2025/chapéus%20em%20tecido/bob-2018121/img_01.jpg,,,,,,,https://hologrammeparis.com/product/bob-2018121/,,0,Cor,Bege Claro | Azul | Borgonha | Camelo | Cinza | Amarelo | Cáqui Claro | Cáqui Escuro | Marinho | Preto | Laranja | Vermelho,1,1,Tamanho,57 | 59,1,1,Composição,100% algodão,1,1,Pack,Pacote 24,1,1
,simple,Bob – 2018120,CHAPÉU SAFARI,1,0,visible,"Cor: Beige Clair, Bleu, Bordeaux, Camel, Gris, Jaune, Kaki Clair, Kaki Fonce, Marine, Noir, Orange, Rouge","<p>Paquet de 24 pcs assorties: 3*Noir, 3*Marine, 2*Kaki, 2*Bordeaux, 2*Rouge, 2*Rouille, 2*Bleu Royal, 2*Gris, 2*Moutarde, 2*Beige, 1*Camel, 1*Marron Clair</p><ul><li><strong>Cor</strong>: Beige Clair, Bleu, Bordeaux, Camel, Gris, Jaune, Kaki Clair, Kaki Fonce, Marine, Noir, Orange, Rouge</li><li><strong>Tamanho</strong>: 57 , 59</li><li><strong>Vendido Por</strong>: Pacote 24</li><li><strong>Composição</strong>: 100% algodão</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,19.9,Chapéus > Tecido,CHAPÉU SAFARI,,catalogo2025/chapéus%20em%20tecido/bob-2018120/img_01.jpg,,,,,,,https://hologrammeparis.com/product/bob-2018120/,,0,Cor,Beige Clair | Bleu | Bordeaux | Camel | Gris | Jaune | Kaki Clair | Kaki Fonce | Marine | Noir | Orange | Rouge,1,1,Tamanho,57 | 59,1,1,Composição,100% algodão,1,1,Pack,Pacote 24,1,1
,simple,HOLOGRAMME,VISEIRA  FEMININA,1,0,visible,"COR        
Bege, Castanho, Verde, Azul, Bordo, Marinho

TAMANHO                
55 , 56 , 57 , 58 , 59 , 60 , 61

VENDIDO POR        
Pacote 24

COMPOSIÇÃO                
69% Poliéster – 31% Algodão / Forro 100% Algodão","<p>COR        
Bege, Castanho, Verde, Azul, Bordo, Marinho

TAMANHO                
55 , 56 , 57 , 58 , 59 , 60 , 61

VENDIDO POR        
Pacote 24

COMPOSIÇÃO                
69% Poliéster – 31% Algodão / Forro 100% Algodão</p><p>Découvrez notre Casquette - 18474OL = 18519OL au prix de grossiste pour votre boutique sur Hologramme Paris.</p><ul><li><strong>Cor</strong>: Pink, verde, preto, azul, bege, camel</li><li><strong>Tamanho</strong>: 55 , 56 , 57 , 58 , 59 , 60 , 61</li><li><strong>Composição</strong>: 69% Poliéster – 31% Algodão / Forro 100% Algodão</li><li><strong>Vendido Por</strong>: Pacote 24</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,8.0,Chapéus > Cowboy,VISEIRA  FEMININA,,"catalogo2025/cowboy/hologramme/img_01.jpg, catalogo2025/cowboy/hologramme/img_02.jpg, catalogo2025/cowboy/hologramme/img_03.jpg, catalogo2025/cowboy/hologramme/img_04.jpg",,,,,,,https://hologrammeparis.com/product/casquette-18474ol/,,0,Cor,Pink | verde | preto | azul | bege | camel,1,1,Tamanho,55 | 56 | 57 | 58 | 59 | 60 | 61,1,1,Composição,69% Poliéster – 31% Algodão | Forro 100% Algodão,1,1,Pack,Pacote 24,1,1
,simple,"Boné – 12614
Boné – 15112",BONÉS CUBANOS,1,0,visible,"Cor: Azul , Camelo , Cinza , Cáqui , Marinho , Mostarda , Preto , Vermelho , Verde","<p>Paquet de 24 pcs assorties: 2*Bleu, 2*Moutarde, 2*Rouge, 2*Kaki, 4*Noir, 3*Camel, 3*Gris, 4*Marine, 2*Vert</p><ul><li><strong>Cor</strong>: Azul , Camelo , Cinza , Cáqui , Marinho , Mostarda , Preto , Vermelho , Verde</li><li><strong>Vendido Por</strong>: Pacote 12</li><li><strong>Composição</strong>: 100% algodão</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,"Tags: Fabricado na China , Tamanho ajustável",Bonés,"2*Azul, 2*Mostarda, 2*Vermelho, 2*Cáqui, 4*Preto, 3*Camelo, 3*Cinza, 4*Marinha, 2*Verde, 3 * cinza escuro, 3 * bege, 2 * cáqui, 2 * preto, 2 * verde maçã, 2 * laranja, 2 * marrom 2 * azul, 2 * verde abeto, 2 * vermelho, 2 * Cinza claro",,"catalogo2025/bonés/bone-12614-bone-15112/img_01.jpg, catalogo2025/bonés/bone-12614-bone-15112/img_13.jpg, catalogo2025/bonés/bone-12614-bone-15112/img_14.jpg, catalogo2025/bonés/bone-12614-bone-15112/img_15.jpg, catalogo2025/bonés/bone-12614-bone-15112/img_16.jpg, catalogo2025/bonés/bone-12614-bone-15112/img_17.jpg, catalogo2025/bonés/bone-12614-bone-15112/img_18.jpg, catalogo2025/bonés/bone-12614-bone-15112/img_19.jpg, catalogo2025/bonés/bone-12614-bone-15112/img_20.jpg, catalogo2025/bonés/bone-12614-bone-15112/img_21.jpg, catalogo2025/bonés/bone-12614-bone-15112/img_22.jpg, catalogo2025/bonés/bone-12614-bone-15112/img_23.jpg, catalogo2025/bonés/bone-12614-bone-15112/img_24.jpg, catalogo2025/bonés/bone-12614-bone-15112/img_25.jpg, catalogo2025/bonés/bone-12614-bone-15112/img_26.jpg, catalogo2025/bonés/bone-12614-bone-15112/img_27.jpg",,,,,,,https://hologrammeparis.com/product/casquette-12614/,,0,Cor,Azul | Camelo | Cinza | Cáqui | Marinho | Mostarda | Preto | Vermelho | Verde,1,1,,,0,0,Composição,100% algodão,1,1,Pack,Pacote 12,1,1
,simple,Boné – 12694,BONÉS CUBANOS,1,0,visible,Cor: Sortido,"<p>Paquet de 24 pcs assorties: 3*Noir, 3*Marine, 2*Rouge, 2*Orange, 2*Bleu, 2*Moutarde, 2*Kaki, 2*Gris, 2*Beige, 2*Camel, 1*Rose, 1*Gris Fonce</p><ul><li><strong>Cor</strong>: Sortido</li><li><strong>Vendido Por</strong>: Pacote 12</li><li><strong>Composição</strong>: 72,2% Algodão – 27,8% Viscose</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,"Tags: Verão 2022 , Fabricado na China",Bonés,BONÉS CUBANOS,,"catalogo2025/bonés/bone-12694/img_01.jpg, catalogo2025/bonés/bone-12694/img_02.jpg, catalogo2025/bonés/bone-12694/img_03.jpg, catalogo2025/bonés/bone-12694/img_04.jpg, catalogo2025/bonés/bone-12694/img_05.jpg, catalogo2025/bonés/bone-12694/img_06.jpg, catalogo2025/bonés/bone-12694/img_07.jpg, catalogo2025/bonés/bone-12694/img_08.jpg, catalogo2025/bonés/bone-12694/img_09.jpg, catalogo2025/bonés/bone-12694/img_10.jpg, catalogo2025/bonés/bone-12694/img_11.jpg, catalogo2025/bonés/bone-12694/img_12.jpg, catalogo2025/bonés/bone-12694/img_13.jpg, catalogo2025/bonés/bone-12694/img_14.jpg, catalogo2025/bonés/bone-12694/img_15.jpg, catalogo2025/bonés/bone-12694/img_16.jpg, catalogo2025/bonés/bone-12694/img_17.jpg",,,,,,,https://hologrammeparis.com/product/casquette-12694/,,0,Cor,Sortido,1,1,,,0,0,Composição,"72,2% Algodão – 27,8% Viscose",1,1,Pack,Pacote 12,1,1
,simple,Boné – 12849,BONÉS CUBANOS,1,0,visible,Cor: Sortido,"<p>Paquet de 24 pcs assorties: 3*Noir, 3*Gris Clair, 3*Marine, 4*Beige, 2*Bleu Canard, 2*Rouge, 2*Jean, 2*Gris Fonce, 2*Blanc, 1*Moutarde</p><ul><li><strong>Cor</strong>: Sortido</li><li><strong>Tamanho</strong>: 575</li><li><strong>Vendido Por</strong>: Pacote 24</li><li><strong>Composição</strong>: 85% Viscose – 15% Linho</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,"Tags: Verão 2023 , Fabricado na China",Bonés,BONÉS CUBANOS,,"catalogo2025/bonés/bone-12849/img_01.jpg, catalogo2025/bonés/bone-12849/img_02.jpg, catalogo2025/bonés/bone-12849/img_03.jpg, catalogo2025/bonés/bone-12849/img_04.jpg, catalogo2025/bonés/bone-12849/img_05.jpg, catalogo2025/bonés/bone-12849/img_06.jpg, catalogo2025/bonés/bone-12849/img_07.jpg, catalogo2025/bonés/bone-12849/img_08.jpg, catalogo2025/bonés/bone-12849/img_09.jpg, catalogo2025/bonés/bone-12849/img_10.jpg, catalogo2025/bonés/bone-12849/img_11.jpg, catalogo2025/bonés/bone-12849/img_12.jpg, catalogo2025/bonés/bone-12849/img_13.jpg, catalogo2025/bonés/bone-12849/img_14.jpg",,,,,,,https://hologrammeparis.com/product/casquette-12849/,,0,Cor,Sortido,1,1,Tamanho,575,1,1,Composição,85% Viscose – 15% Linho,1,1,Pack,Pacote 24,1,1
,simple,Boné – 15165,BONÉS CUBANOS,1,0,visible,Cor: Sortido,"<p>Paquet de 24 pcs assorties: 4*Noir, 3*Beige, 3*Marine, 2*Gris Clair, 2*Gris Fonce, 2*Camel, 2*Kaki, 2*Orange, 2*Moutarde, 2*Blanc</p><ul><li><strong>Cor</strong>: Sortido</li><li><strong>Tamanho</strong>: 575</li><li><strong>Vendido Por</strong>: Pacote 24</li><li><strong>Composição</strong>: 98,8% Algodão – 1,2% Viscose</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,"Tags: Verão 2023 , Fabricado na China",Bonés,BONÉS CUBANOS,,"catalogo2025/bonés/bone-15165/img_01.jpg, catalogo2025/bonés/bone-15165/img_02.jpg, catalogo2025/bonés/bone-15165/img_03.jpg, catalogo2025/bonés/bone-15165/img_04.jpg, catalogo2025/bonés/bone-15165/img_05.jpg, catalogo2025/bonés/bone-15165/img_06.jpg, catalogo2025/bonés/bone-15165/img_07.jpg, catalogo2025/bonés/bone-15165/img_08.jpg, catalogo2025/bonés/bone-15165/img_09.jpg, catalogo2025/bonés/bone-15165/img_10.jpg, catalogo2025/bonés/bone-15165/img_11.jpg, catalogo2025/bonés/bone-15165/img_12.jpg, catalogo2025/bonés/bone-15165/img_13.jpg, catalogo2025/bonés/bone-15165/img_14.jpg, catalogo2025/bonés/bone-15165/img_15.jpg",,,,,,,https://hologrammeparis.com/product/casquette-15165/,,0,Cor,Sortido,1,1,Tamanho,575,1,1,Composição,"98,8% Algodão – 1,2% Viscose",1,1,Pack,Pacote 24,1,1
,simple,Boné – 15116,BONÉS CUBANOS,1,0,visible,Cor: Sortido,<p>Paquet de 24 pcs assorties: 2 de chaque couleur</p><ul><li><strong>Cor</strong>: Sortido</li><li><strong>Tamanho</strong>: 575</li><li><strong>Vendido Por</strong>: Pacote 24</li><li><strong>Composição</strong>: 100% algodão</li></ul>,,,taxable,,1,10,2,0,0,0.2,,,,1,,,"Tags: Verão 2023 , Fabricado na China",Bonés,BONÉS CUBANOS,,"catalogo2025/bonés/bone-15116/img_01.jpg, catalogo2025/bonés/bone-15116/img_02.jpg, catalogo2025/bonés/bone-15116/img_03.jpg, catalogo2025/bonés/bone-15116/img_04.jpg, catalogo2025/bonés/bone-15116/img_05.jpg, catalogo2025/bonés/bone-15116/img_06.jpg, catalogo2025/bonés/bone-15116/img_07.jpg, catalogo2025/bonés/bone-15116/img_08.jpg, catalogo2025/bonés/bone-15116/img_09.jpg, catalogo2025/bonés/bone-15116/img_10.jpg, catalogo2025/bonés/bone-15116/img_11.jpg, catalogo2025/bonés/bone-15116/img_12.jpg, catalogo2025/bonés/bone-15116/img_13.jpg, catalogo2025/bonés/bone-15116/img_14.jpg, catalogo2025/bonés/bone-15116/img_15.jpg, catalogo2025/bonés/bone-15116/img_16.jpg, catalogo2025/bonés/bone-15116/img_17.jpg, catalogo2025/bonés/bone-15116/img_18.jpg, catalogo2025/bonés/bone-15116/img_19.jpg, catalogo2025/bonés/bone-15116/img_20.jpg, catalogo2025/bonés/bone-15116/img_21.jpg, catalogo2025/bonés/bone-15116/img_22.jpg",,,,,,,https://hologrammeparis.com/product/casquette-15116/,,0,Cor,Sortido,1,1,Tamanho,575,1,1,Composição,100% algodão,1,1,Pack,Pacote 24,1,1
,simple,Boné Veludo – 22138 (ou 2019110),BONÉS TRUCKER,1,0,visible,"Cor: Sortido , Bege , Bordeaux , Cinza , Azul Marinho , Castanho Claro , Castanho Escuro , Preto , Vermelho","<p>Découvrez notre casquette en velours, un incontournable pour les boutiques de mode et les enseignes d’accessoires.</p><ul><li><strong>Cor</strong>: Sortido , Bege , Bordeaux , Cinza , Azul Marinho , Castanho Claro , Castanho Escuro , Preto , Vermelho</li><li><strong>Vendido Por</strong>: Pacote 12</li><li><strong>Composição</strong>: 100% Poliéster</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,Tags: Fabricado na China,Bonés,BONÉS TRUCKER,,"catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_01.jpg, catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_06.jpg, catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_07.jpg, catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_08.jpg, catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_09.jpg, catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_10.jpg, catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_11.jpg, catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_12.jpg, catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_13.jpg, catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_14.jpg, catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_15.jpg, catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_17.jpg, catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_18.jpg, catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_19.jpg, catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_20.jpg, catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_21.jpg, catalogo2025/bonés/bone-veludo-22138-ou-2019110/img_22.jpg",,,,,,,https://hologrammeparis.com/product/casquette-2019110/?attribute_pa_couleur=noir,,0,Cor,Sortido | Bege | Bordeaux | Cinza | Azul Marinho | Castanho Claro | Castanho Escuro | Preto | Vermelho,1,1,,,0,0,Composição,100% Poliéster,1,1,Pack,Pacote 12,1,1
,simple,Boné – 22134,BONÉS TRUCKER,1,0,visible,"Cor: Bege , Azul , Bordéus , Cru , Cinza Claro , Cinza Escuro , Cáqui , Marinho , Mostarda , Laranja , Rosa , Verde","<p>Paquet de 24 pcs assorties: 3*Noir, 3*Marine, 2*Vert, 2*Turquoise, 2*Bordeaux, 2*Orange, 2*Moutarde, 2*Gris, 2*Beige, 2*Camel, 1*Kaki, 1*Rose</p><ul><li><strong>Cor</strong>: Bege , Azul , Bordéus , Cru , Cinza Claro , Cinza Escuro , Cáqui , Marinho , Mostarda , Laranja , Rosa , Verde</li><li><strong>Vendido Por</strong>: Pacote 24</li><li><strong>Tamanho</strong>: 575</li><li><strong>Composição</strong>: 100% algodão</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,Tags: Fabricado na China,Bonés,BONÉS TRUCKER,,"catalogo2025/bonés/bone-22134/img_01.jpg, catalogo2025/bonés/bone-22134/img_02.jpg, catalogo2025/bonés/bone-22134/img_03.jpg, catalogo2025/bonés/bone-22134/img_04.jpg, catalogo2025/bonés/bone-22134/img_05.jpg, catalogo2025/bonés/bone-22134/img_06.jpg, catalogo2025/bonés/bone-22134/img_07.jpg, catalogo2025/bonés/bone-22134/img_08.jpg, catalogo2025/bonés/bone-22134/img_09.jpg, catalogo2025/bonés/bone-22134/img_10.jpg, catalogo2025/bonés/bone-22134/img_11.jpg, catalogo2025/bonés/bone-22134/img_12.jpg, catalogo2025/bonés/bone-22134/img_13.jpg, catalogo2025/bonés/bone-22134/img_14.jpg, catalogo2025/bonés/bone-22134/img_15.jpg",,,,,,,https://hologrammeparis.com/product/casquette-2015022/,,0,Cor,Bege | Azul | Bordéus | Cru | Cinza Claro | Cinza Escuro | Cáqui | Marinho | Mostarda | Laranja | Rosa | Verde,1,1,Tamanho,575,1,1,Composição,100% algodão,1,1,Pack,Pacote 24,1,1
,simple,Boné – 22134,BONÉS TRUCKER,1,0,visible,"Cor: Bege , Azul , Bordéus , Cru , Cinza Claro , Cinza Escuro , Cáqui , Marinho , Mostarda , Laranja , Rosa , Verde","<p>Paquet de 24 pcs assorties: 3*Noir, 3*Marine, 2*Vert, 2*Turquoise, 2*Bordeaux, 2*Orange, 2*Moutarde, 2*Gris, 2*Beige, 2*Camel, 1*Kaki, 1*Rose</p><ul><li><strong>Cor</strong>: Bege , Azul , Bordéus , Cru , Cinza Claro , Cinza Escuro , Cáqui , Marinho , Mostarda , Laranja , Rosa , Verde</li><li><strong>Vendido Por</strong>: Pacote 24</li><li><strong>Tamanho</strong>: 575</li><li><strong>Composição</strong>: 100% algodão</li></ul>",,,taxable,,1,10,2,0,0,0.2,,,,1,,,Tags: Fabricado na China,Bonés,BONÉS TRUCKER,,"catalogo2025/bonés/bone-22134/img_01.jpg, catalogo2025/bonés/bone-22134/img_02.jpg, catalogo2025/bonés/bone-22134/img_03.jpg, catalogo2025/bonés/bone-22134/img_04.jpg, catalogo2025/bonés/bone-22134/img_05.jpg, catalogo2025/bonés/bone-22134/img_06.jpg, catalogo2025/bonés/bone-22134/img_07.jpg, catalogo2025/bonés/bone-22134/img_08.jpg, catalogo2025/bonés/bone-22134/img_09.jpg, catalogo2025/bonés/bone-22134/img_10.jpg, catalogo2025/bonés/bone-22134/img_11.jpg, catalogo2025/bonés/bone-22134/img_12.jpg, catalogo2025/bonés/bone-22134/img_13.jpg, catalogo2025/bonés/bone-22134/img_14.jpg, catalogo2025/bonés/bone-22134/img_15.jpg",,,,,,,https://hologrammeparis.com/product/casquette-2015022/,,0,Cor,Bege | Azul | Bordéus | Cru | Cinza Claro | Cinza Escuro | Cáqui | Marinho | Mostarda | Laranja | Rosa | Verde,1,1,Tamanho,575,1,1,Composição,100% algodão,1,1,Pack,Pacote 24,1,1
